FeatureID	FIELD_PA	EXP_PA	TYPE_PA	Taxon
52da5d536ae8fdcc0cc0e01b21a200a4	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;
5310b5e9f2f3da70c04d353a89a91b8b	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;
53257b7d37232e4fa705a9b6d845c706	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;
534762309cc4ee6c08ffb1cdd076a6d3	Shared across	Shared	Vent only	Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Anoecales;Anoecaceae;Anoeca;Anoeca_atlantica;
5350144d3d29087a86b556071809c420	Shared across	Shared	Vent only	Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa;Zanclea;Zanclea_sp.;
5350308256b050ffc9b59d52fb7ed144	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
53c75ee2810619cefc64d09abc42cb66	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ic;RAD-B_X_Group-Ic_X;RAD-B_X_Group-Ic_X_sp.;
53d92377eb408b53deec3e5e77558e2d	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_1;Philasterida
53e6c3af572d02991c9d74002b45bc2f	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae
53f8d053125ccfe0540cb39592f34433	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Rhabdocoela
54032a4dfdc08d69ed768ee5679c59cc	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
5491f3d7977974b52269598f067687c1	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiophyceae_Clade_B3;Prymnesiophyceae_Clade_B3_X;Prymnesiophyceae_Clade_B3_X_sp.;
549a67af443fc233faf6bb98814d79c4	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X
54a947a1341925b7506751f3a1f5d03b	VonDamm only	Shared	Cosmo	Eukaryota
54cea7a0079fbb991af9f0bacdb86756	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
54fe0424ae9c2e0e8627de5f922f5c5e	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-A;RAD-A_X
553606d4d6ebb380bea6c576b0ada131	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida;Pleurostomatida_X;Pleurostomatida_X_sp.;
555c3832f1f9759d3f41c359bdc25fd2	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;MOCH-2;MOCH-2_X;MOCH-2_XX;MOCH-2_XXX;MOCH-2_XXX_sp.;
55631847ef167d24e069e18b7a04e92f	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidiscidae;Aspidisca
55636f0d78055f8b5d676fe3ec624e4c	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;
556c4bd01a208da8326a1c48e8097c87	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;
5580dcd42dc8163231d4078f47c684e5	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Pelagomonas;Pelagomonas_calceolata;
558256f9ab4b53f4a7b65ef8d69e5ecc	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;
5589afeb9cb66d8042d037c590675d4c	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Goniomonadales;Goniomonadales_X;Goniomonas;Goniomonas_sp.;
55cd88768a0a3f1074eee0226841f979	Shared across	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_E;Stephanoecidae_Group_E_X;Stephanoecidae_Group_E_X_sp.;
56411556b414ce9bde350057388ca5cc	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
56a2d9dc8737e907603051c60995f011	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;
56a54f5a5f341abd167298d26c61a260	VonDamm only	Shared	Cosmo	Unassigned
56e350aec9e1cf9fa78ce04309ccf8ca	Shared across	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;
574591fb4ebe8d57b15e5a27440c22e9	Shared across	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea
57a10d378658dc501d086fd066093707	Shared across	Shared	Vent only	Eukaryota;Opisthokonta;Metazoa;Ctenophora;Ctenophora_X;Ctenophora_XX
58233cb5ed8e8113918df14238126e2c	Shared across	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_H;Stephanoecidae_Group_H_X;Stephanoecidae_Group_H_X_sp.;
583f5ec3819ac92a02ce9071dcfd51a4	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;
58425dc949896bead4df38e048df5628	Piccard only	Shared	Cosmo	Unassigned
5856d5441f68104b13b7584cf46ba6a4	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1D;MAST-1D_X;MAST-1D_XX;MAST-1D_XX_sp.;
58be3eadc637aee5c68897d61599c718	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3A;MAST-3A_X;MAST-3A_XX;MAST-3A_XX_sp.;
58d649c89970a8acfcf74693babf7fba	VonDamm only	Shared	Cosmo	Unassigned
5903a0390f4118f6f5e2e6bb1ebc9f91	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Hypotrichia_X;Hypotrichia_XX;Hypotrichia_XX_sp.;
59202e3b69cd8398d0bf486c873600b5	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
599e857e3bba31977dbaa50739502b04	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Bicoecea_X;Bicoecea_XX;Bicoecea_XXX;Bicoecea_XXX_sp.;
59afabc376a32cbafff6548ce285b4b6	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium
59ce740fd1a1f80600ec872c28f51c80	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
59dfaf4b4dcda832be7942fb8328add1	VonDamm only	Shared	Cosmo	Eukaryota;Apusozoa;Hilomonadea;Planomonadida;Planomonadidae;Planomonadidae_Group-1
5a7f60b5f253a647b92c3ccffe48b24e	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea_X
5a9ae2cab30bc35dea78673c3c66c3ce	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-A;RAD-A_X;RAD-A_Xb;RAD-A_Xb_X;RAD-A_Xb_X_sp.;
5ab95316d6f52f975f5488623757692a	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia
5aee889b44b4196e83804a1a040b452f	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;
5b7898c8c3f1d83c00a7f2f4a3b2df19	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
5bb13fa653d60478e9f76bf10ca17b5b	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3D;MAST-3D_X;MAST-3D_XX;MAST-3D_XX_sp.;
5c10cfaf9328300b14c3475d605dec99	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
5c1321c5b527cf6666e9f220fd8a04f2	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;
5c1339695a8684a14a6c27fb1162d6d9	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;
5c23c8b2c49d05c41eea9bf2f16a3fe5	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-10;MAST-10_X;MAST-10_XX;MAST-10_XXX;MAST-10_XXX_sp.;
5c4a6b816911f66a460cf7c6e45ced89	Shared across	Shared	Cosmo	Unassigned
5c534136c6ff5b3ab8559eb6f1a9cc04	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles
5c5bc2f164b7e84946624e03af0dcaf7	Piccard only	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1D;MAST-1D_X;MAST-1D_XX;MAST-1D_XX_sp.;
5c82d7948f5353da41482ab31a2bd0a7	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-A;RAD-A_X;RAD-A_Xg;RAD-A_Xg_X;RAD-A_Xg_X_sp.;
5c970f088c9a0fb713f01423e075d514	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_2
5cf2d68c93f9718f8448eb34dd0d522b	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae
5d1040f41ded163b4c94626da4e9721d	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
5d157d846db523b363301700044f4e52	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;
5d38139c695e240fb0215bdc6f316aa7	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Endomyxa;Endomyxa_X;Endo4-lineage;Endo4-lineage_X;Endo4-lineage_X_sp.;
5d3ae8e123fc6376aac6417f904a4231	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
5d3d36462fa0a0d3cdee2cb074868b52	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea_X
5dac001be4f909f48ab49cac084c241d	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-9;Dino-Group-II-Clade-9_X;Dino-Group-II-Clade-9_X_sp.;
5dc0824a36fa614e06cbfae73cda6dad	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata
5e5a528605606124e6327cd8e8b889b6	VonDamm only	Shared	Vent only	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_C;Acantharea_C4;Gigartacon_C4;Gigartacon_C4_muelleri;
5e60b6ce1f2d76c14f57d29039cd1957	VonDamm only	Shared	Vent only	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_1;Acantharea_1_X;Acantharea_1_XX;Acantharea_1_XX_sp.;
5e6376577957344d50247a74cf8984f5	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Halteriidae;Meseres;Meseres_corlissi;
5e9a4a1868dac1753824e2132e0fce4c	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Karyorelictea;Karyorelictea_X;Trachelocercidae;Trachelocercidae_X;Trachelocercidae_X_sp.;
5eaed63ebbe177899a51a18eec4bd120	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Cercozoa_X;Cercozoa_XX;Cercozoa_XXX;Cercozoa_XXXX;Cercozoa_XXXX_sp.;
5ed0871a256762a7490cf3a85b41d1c2	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
5f16109068fa3762866d7e4d9d7aac19	VonDamm only	Shared	Vent only	Unassigned
5f2607979f55784dda16b86d75c027cd	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;
5f2fdc446e1171465a124a51e8a54780	VonDamm only	Shared	Vent only	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea
5f3194b181bc283dc4f48907a591a924	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;
5f375c877cd2c1526403a91d4bc995f2	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-IV;Dino-Group-IV-Hematodinium-Group;Hematodinium;Hematodinium_sp.;
5f3b3827dd9791a2ad7cd277dbbbac8f	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Karyorelictea;Karyorelictea_X;Trachelocercidae
5f4f20cc770aa822be3b3a191b26adc1	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales
5f50df235eebb78747c5e399074a9c01	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;
5f78da718f1a8326a7baed1093966192	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia
5fb33c7db0f4da41e32d2facaccfb869	Shared across	Shared	Cosmo	Unassigned
5fb41198c9d915ccc7425afe9f459d51	Shared across	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I
5fb4179991fb653ea0e845fa95ca5a01	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa
5fb75a2c4ab8a0b37b80f1e36a12e7aa	Shared across	Shared	Vent only	Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;
600946e9b775b0b0ead17a2c170cdc53	Shared across	Shared	Cosmo	Unassigned
601de97c43557ed85639642421ad0acc	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesium
607b5e8c519c1cdfc059be5328f465d1	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;
611cdc8816cbdcb6da5a51e674c1fbac	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_X
613df316e735fdccdfd9a59fb0ea7605	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ic;RAD-B_X_Group-Ic_X;RAD-B_X_Group-Ic_X_sp.;
6140e9bf9571dc37598c9f864b16355a	VonDamm only	Shared	Cosmo	Unassigned
61857d49180d321ae79276b3b6f63690	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;
6185f2dd8abb75a87879351239c7af8e	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cristigera;Cristigera_sp.;
618f3254472e53da013ffd82210bb1cc	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-A;RAD-A_X;RAD-A_Xa;RAD-A_Xa_X;RAD-A_Xa_X_sp.;
61942f81931791688aeaceba88913582	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3E;MAST-3E_X;MAST-3E_XX;MAST-3E_XX_sp.;
61973bdf2b63cc5274bfb3ac7d685f29	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida;TIN_11;Helicostomella;Helicostomella_subulata;
61adfabc23afc4a065e07f098caf9a4e	VonDamm only	Shared	Vent only	Unassigned
6277bf168a665d1790924c977c52f9de	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;
62941f1d1b95c03a0c7e7109586b3b73	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Haptophyta_Clade_HAP3;Haptophyta_Clade_HAP3_X;Haptophyta_Clade_HAP3_XX;Haptophyta_Clade_HAP3_XXX;Haptophyta_Clade_HAP3_XXX_sp.;
62dab57bdc9603a379b3e070c5ee1b93	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-6;Dino-Group-I-Clade-6_X;Dino-Group-I-Clade-6_X_sp.;
62daea8317ad022e748779372a25839d	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
62f415aaea8619888de6f00b4127c2e8	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-H;Chrysophyceae_Clade-H_X;Chrysophyceae_Clade-H_X_sp.;
630b6539b1ed1adbbd1632b49f560a6d	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
634c1d89c1885f2ddbab8c23f1965605	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-8;MAST-8A;MAST-8A_X;MAST-8A_XX;MAST-8A_XX_sp.;
637f9ec05c3503b7a982f9faf1c4a478	Shared across	Shared	Vent only	Eukaryota;Opisthokonta;Metazoa;Ctenophora;Ctenophora_X;Ctenophora_XX
6390f44f0b705043810524d9aefe9486	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
63a16cf10f5ad852ec4ecf18e930f6b1	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
63bba2c6d70ced01529a592a9c9bf82a	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-22;Dino-Group-II-Clade-22_X;Dino-Group-II-Clade-22_X_sp.;
63d79f868c26247471581bf45192dbff	Piccard only	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;
63ee03db0b2c20cae969e6ec1baf976a	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X
63f805ac74e6848d5b0904b0a6df3c8f	VonDamm only	Shared	Cosmo	Eukaryota;Apusozoa;Hilomonadea;Planomonadida;Planomonadidae;Planomonadidae_Group-1
63fd6703685b07920b676c54a8f1265e	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1C;MAST-1C_X;MAST-1C_XX;MAST-1C_XX_sp.;
64077ebbe8004adbf8ab7d1903d7273e	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;
641131e92653280f62544c5df7d03d87	VonDamm only	Shared	Cosmo	Eukaryota;Apusozoa;Apusomonadidae;Apusomonadidae_Group-1;Apusomonadidae_Group-1_X;Apusomonadidae_Group-1_XX;Apusomonadidae_Group-1_XXX;Apusomonadidae_Group-1_XXX_sp.;
644c826d87269450bc1cf2050fe0916e	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;
651539640a0e0a28ed07841192ce8da3	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3
652ba72f429d8a055b3398e3c9f71f85	Piccard only	Shared	Cosmo	Eukaryota;Excavata;Discoba;Discoba_XX;Jakobida;Stygiellidae
653c3d19fe45103e3ffd37a207d39a51	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Pelagomonas;Pelagomonas_calceolata;
656c0a56af0e6b81be588fd661efb0b7	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
658c681c96478ea555296614bd0099d3	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;
65f5c1307de2b9fe16d43a154a5ba2da	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
662e1f53cdce47080efaea5d01ab9203	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
667fce328a076e7d29ee2429897b0826	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-35;Dino-Group-II-Clade-35_X;Dino-Group-II-Clade-35_X_sp.;
670f80a4422d880d23254eb5fe5e58b2	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;Taxopodida;Sticholonche;Sticholonche_sp.;
674e1fdfa398327768ddaffbf41bd157	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Florenciellales;Florenciellales_X;Florenciellales_X_sp.;
675406d213cb9c3388205f94842a03d5	VonDamm only	Shared	Cosmo	Eukaryota;Excavata;Discoba;Discoba_XX;Jakobida;Stygiellidae
6765211e1733932d831f44c95a43bc19	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;
6794d87af4b87ef52504a37727d7315d	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_D
67a91d8fade9f2033768755ea0cc50cc	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
67db249b5b33c70625b3660e9b2984be	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cyclidium_3;Cyclidium_glaucoma;
67f540905c2f66587ca51a8c27987c77	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-9;Dino-Group-II-Clade-9_X;Dino-Group-II-Clade-9_X_sp.;
680899e1648e47e16678bfef2b1895f3	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-II;RAD-B_X_Group-II_X;RAD-B_X_Group-II_X_sp.;
683f8b5fc2a69143aed1772e756d896a	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda
68bc3698608e69d64e8342af95e6b4f3	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;
68d3273dd97357fe2f4e874a82b4ac38	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-IV;Dino-Group-IV-Hematodinium-Group;Hematodinium;Hematodinium_sp.;
68dfec16b7887cfdc11287e5156471bb	Piccard only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_E
68e257086858e57ae00f50dca8ed0289	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2
68ec48fa1bd829e0f8e8a512ea8b1e93	VonDamm only	Shared	Vent only	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3_X;MAST-3_XX;MAST-3_XXX;MAST-3_XXX_sp.;
